# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Moraxellaceae_Psychrobacter                      -          LKAP-TSAKG2_A05_047_2018_2 -               28     999      20     987      12     987    1491    +           0 1233.0  18.3  -
Moraxellaceae_Moraxella                          -          LKAP-TSAKG2_A05_047_2018_2 -               20     985      20     987      11     987    1446    +           0 1099.7  18.5  -
Caldicoprobacteraceae_Caldicoprobacter           -          LKAP-TSAKG2_A05_047_2018_2 -               45     978      21     955      15     975    1530    +    3.1e-208  692.3  19.2  -
Lysobacteraceae_Chujaibacter                     -          LKAP-TSAKG2_A05_047_2018_2 -               32    1006      20     985      10     987    1483    +    3.7e-208  691.7  18.6  -
Hyphomonadaceae_Hyphomonas                       -          LKAP-TSAKG2_A05_047_2018_2 -               66     926      64     959      43     977    1355    +    3.7e-208  692.4  18.2  -
Sphingomonadaceae_Zymomonas                      -          LKAP-TSAKG2_A05_047_2018_2 -               50     941      21     964      15     980    1452    +    3.9e-208  692.1  17.7  -
Desulfovibrionaceae_Halodesulfovibrio            -          LKAP-TSAKG2_A05_047_2018_2 -               48    1014      21     984      15     987    1501    +    4.1e-208  691.8  18.7  -
Brucellaceae_Brucella                            -          LKAP-TSAKG2_A05_047_2018_2 -               34     914      21     955      13     975    1412    +    4.1e-208  692.2  18.7  -
Bdellovibrionaceae_Bdellovibrio                  -          LKAP-TSAKG2_A05_047_2018_2 -               25     937      21     954      15     974    1432    +    5.2e-208  691.5  18.9  -
Rhodobacteraceae_Silicibacter                    -          LKAP-TSAKG2_A05_047_2018_2 -               56     958      21     973      15     981    1463    +    5.6e-208  691.5  18.3  -
Rhodobacteraceae_Halocynthiibacter               -          LKAP-TSAKG2_A05_047_2018_2 -               33     922      21     960      15     979    1436    +    6.1e-208  691.4  18.4  -
Desulfobacteraceae_Desulfonatronobacter          -          LKAP-TSAKG2_A05_047_2018_2 -               33     996      20     958      13     980    1508    +    8.2e-208  690.7  18.4  -
Coxiellaceae_Coxiella                            -          LKAP-TSAKG2_A05_047_2018_2 -               29    1000      20     986      10     987    1465    +    9.6e-208  690.4  18.4  -
Rhodobacteraceae_Palleronia                      -          LKAP-TSAKG2_A05_047_2018_2 -               11     899      21     964      15     983    1367    +    1.5e-207  690.3  18.5  -
Acetobacteraceae_Belnapia                        -          LKAP-TSAKG2_A05_047_2018_2 -               76     960      62     976      42     982    1453    +    1.5e-207  690.3  19.1  -
Syntrophomonadaceae_Thermosyntropha              -          LKAP-TSAKG2_A05_047_2018_2 -               92    1020      52     960      20     980    1546    +    1.6e-207  690.0  18.5  -
Beijerinckiaceae_Pseudochelatococcus             -          LKAP-TSAKG2_A05_047_2018_2 -               61     917      63     955      40     975    1410    +    1.7e-207  690.0  18.0  -
Rhodobacteraceae_Primorskyibacter                -          LKAP-TSAKG2_A05_047_2018_2 -               29     923      21     962      14     982    1388    +    2.8e-207  689.3  18.2  -
Desulfobacteraceae_Desulfosarcina                -          LKAP-TSAKG2_A05_047_2018_2 -               38    1029      20     985      13     987    1515    +    3.2e-207  688.9  18.5  -
Anaplasmataceae_Ehrlichia                        -          LKAP-TSAKG2_A05_047_2018_2 -               45     949      21     954      15     966    1448    +    3.3e-207  689.0  18.5  -
Nevskiaceae_Fontimonas                           -          LKAP-TSAKG2_A05_047_2018_2 -               38     996      21     985      11     987    1468    +    3.9e-207  688.5  18.6  -
Hyphomonadaceae_Glycocaulis                      -          LKAP-TSAKG2_A05_047_2018_2 -               29     912      21     956      13     976    1389    +      4e-207  688.7  18.1  -
Leptospiraceae_Leptospira                        -          LKAP-TSAKG2_A05_047_2018_2 -               28     961      20     974      11     987    1431    +    4.2e-207  688.5  18.7  -
Xanthobacteraceae_Starkeya                       -          LKAP-TSAKG2_A05_047_2018_2 -               54     910      62     954      40     974    1406    +      5e-207  688.7  18.4  -
Sphingomonadaceae_Stakelama                      -          LKAP-TSAKG2_A05_047_2018_2 -               29     913      21     955      15     975    1414    +    5.9e-207  688.3  17.7  -
Rhodobacteraceae_Cribrihabitans                  -          LKAP-TSAKG2_A05_047_2018_2 -               48     948      21     973      13     985    1427    +    6.1e-207  688.1  18.3  -
Rhodobacteraceae_Stappia                         -          LKAP-TSAKG2_A05_047_2018_2 -               28     937      20     979      10     987    1412    +    7.1e-207  688.0  18.3  -
Patulibacteraceae_Patulibacter                   -          LKAP-TSAKG2_A05_047_2018_2 -               50     979      22     955      16     972    1494    +    7.5e-207  687.5  18.2  -
Rhodobacteraceae_Rubellimicrobium                -          LKAP-TSAKG2_A05_047_2018_2 -               38     928      20     960      10     980    1448    +    7.7e-207  688.0  18.0  -
Rhodobacteraceae_Donghicola                      -          LKAP-TSAKG2_A05_047_2018_2 -               36     939      21     974      14     987    1423    +    8.2e-207  687.6  17.8  -
Sphingomonadaceae_Rhizorhabdus                   -          LKAP-TSAKG2_A05_047_2018_2 -               49     932      21     955      15     975    1453    +    9.9e-207  687.5  17.4  -
Planococcaceae_Ureibacillus                      -          LKAP-TSAKG2_A05_047_2018_2 -               36     986      21     955      15     975    1497    +    1.4e-206  686.7  18.4  -
Thermoanaerobacteraceae_Moorella                 -          LKAP-TSAKG2_A05_047_2018_2 -               32     988      20     957      11     978    1493    +    1.6e-206  686.7  18.4  -
Methylococcaceae_Methylosoma                     -          LKAP-TSAKG2_A05_047_2018_2 -               73    1008      60     987      39     987    1491    +    1.7e-206  686.1  18.4  -
Bradyrhizobiaceae_Bradyrhizobium                 -          LKAP-TSAKG2_A05_047_2018_2 -               17     926      20     975      10     986    1411    +    1.7e-206  686.5  18.3  -
Streptococcaceae_Lactococcus                     -          LKAP-TSAKG2_A05_047_2018_2 -               34     988      20     960      12     981    1492    +    1.9e-206  686.2  18.7  -
Xanthobacteraceae_Ancylobacter                   -          LKAP-TSAKG2_A05_047_2018_2 -               21     900      21     954      14     974    1394    +    2.6e-206  686.3  18.6  -
Methylococcaceae_Methylomarinovum                -          LKAP-TSAKG2_A05_047_2018_2 -               28    1002      20     987       9     987    1466    +    2.8e-206  685.7  18.5  -
Rhodospirillaceae_Nisaea                         -          LKAP-TSAKG2_A05_047_2018_2 -               50     942      21     954      15     968    1385    +    2.8e-206  685.8  18.1  -
Desulfonatronaceae_Desulfonatronum               -          LKAP-TSAKG2_A05_047_2018_2 -               29    1012      21     986      14     987    1495    +    3.7e-206  685.4  18.7  -
Rhodobacteraceae_Tateyamaria                     -          LKAP-TSAKG2_A05_047_2018_2 -               50     931      21     956      15     976    1386    +    4.7e-206  685.1  18.1  -
Rickettsiaceae_Rickettsia                        -          LKAP-TSAKG2_A05_047_2018_2 -               38     934      20     955      14     976    1440    +    1.1e-205  683.9  18.0  -
Rhodobacteraceae_Methylarcula                    -          LKAP-TSAKG2_A05_047_2018_2 -               50     932      21     959      14     979    1370    +    1.2e-205  683.8  17.9  -
Arenicellaceae_Perspicuibacter                   -          LKAP-TSAKG2_A05_047_2018_2 -               17     940      62     986      47     987    1365    +    1.5e-205  683.1  18.7  -
Rhodobacteraceae_Nioella                         -          LKAP-TSAKG2_A05_047_2018_2 -               49     931      21     955      14     973    1462    +    1.6e-205  683.4  18.4  -
Streptococcaceae_Streptococcus                   -          LKAP-TSAKG2_A05_047_2018_2 -               33     988      20     956      13     976    1497    +    1.7e-205  683.3  18.5  -
Nevskiaceae_Alkanibacter                         -          LKAP-TSAKG2_A05_047_2018_2 -                8     965      21     987      16     987    1438    +    1.8e-205  683.0  18.5  -
Thermolithobacteraceae_Thermolithobacter         -          LKAP-TSAKG2_A05_047_2018_2 -               49    1038      21     976      15     984    1546    +    2.1e-205  682.7  18.5  -
Bradyrhizobiaceae_Afipia                         -          LKAP-TSAKG2_A05_047_2018_2 -               45     955      20     976      12     987    1416    +    2.3e-205  682.8  18.0  -
Ectothiorhodospiraceae_Nitrococcus               -          LKAP-TSAKG2_A05_047_2018_2 -               54    1029      24     987      11     987    1482    +    2.8e-205  682.3  18.6  -
Piscirickettsiaceae_Sulfurivirga                 -          LKAP-TSAKG2_A05_047_2018_2 -               49    1026      20     986      10     987    1457    +    2.8e-205  682.3  18.5  -
Peptostreptococcaceae_Filifactor                 -          LKAP-TSAKG2_A05_047_2018_2 -               28     975      20     975      10     987    1450    +    5.1e-205  681.6  19.3  -
Alteromonadaceae_Lacimicrobium                   -          LKAP-TSAKG2_A05_047_2018_2 -               48    1020      20     987       9     987    1499    +      8e-205  680.7  18.6  -
Alcaligenaceae_Parapusillimonas                  -          LKAP-TSAKG2_A05_047_2018_2 -               29     995      19     984       8     986    1449    +      9e-205  680.7  18.9  -
Alteromonadales_Neiella                          -          LKAP-TSAKG2_A05_047_2018_2 -               48    1017      20     986       9     987    1501    +      1e-204  680.2  18.7  -
Desulfobacteraceae_Desulfococcus                 -          LKAP-TSAKG2_A05_047_2018_2 -               48    1039      20     985      13     987    1529    +    1.5e-204  680.0  18.0  -
Peptococcaceae_Desulfitispora                    -          LKAP-TSAKG2_A05_047_2018_2 -               42     981      64     978      53     987    1479    +    1.7e-204  679.9  18.7  -
Rhodobacteraceae_Marivita                        -          LKAP-TSAKG2_A05_047_2018_2 -               29     928      21     970      14     984    1386    +    1.7e-204  680.1  18.5  -
Spirochaetaceae_Treponema                        -          LKAP-TSAKG2_A05_047_2018_2 -               24     997      16     981       9     985    1477    +    2.2e-204  679.8  18.7  -
Beijerinckiaceae_Rhodoblastus                    -          LKAP-TSAKG2_A05_047_2018_2 -               46     934      21     958      14     978    1477    +    3.1e-204  678.9  18.2  -
Rhodobacteraceae_Aestuariivita                   -          LKAP-TSAKG2_A05_047_2018_2 -               49     941      21     962      14     982    1427    +    3.1e-204  679.1  18.1  -
Rhodobacteraceae_Pannonibacter                   -          LKAP-TSAKG2_A05_047_2018_2 -               74     934      63     955      39     969    1483    +    3.2e-204  679.1  18.0  -
Vibrionaceae_Echinimonas                         -          LKAP-TSAKG2_A05_047_2018_2 -               12     968      20     972      11     987    1413    +    3.3e-204  678.5  18.7  -
Rhodobacteraceae_Ketogulonicigenium              -          LKAP-TSAKG2_A05_047_2018_2 -               32     928      20     968       8     978    1371    +      4e-204  678.9  17.7  -
Paenibacillaceae_Aneurinibacillus                -          LKAP-TSAKG2_A05_047_2018_2 -               31     970      21     956      15     977    1483    +    4.8e-204  678.3  18.2  -
Lachnospiraceae_Anaerocolumna                    -          LKAP-TSAKG2_A05_047_2018_2 -               38     967      21     955      13     975    1478    +    5.3e-204  678.2  19.2  -
Rhodobacteraceae_Poseidonocella                  -          LKAP-TSAKG2_A05_047_2018_2 -               39     942      21     974      14     983    1437    +    6.2e-204  678.1  18.2  -
Cardiobacteriaceae_Dichelobacter                 -          LKAP-TSAKG2_A05_047_2018_2 -               36    1001      20     987      10     987    1460    +    7.9e-204  677.7  18.6  -
Parviterribacteraceae_Parviterribacter           -          LKAP-TSAKG2_A05_047_2018_2 -               67     959      63     955      39     974    1456    +    7.9e-204  677.7  18.5  -
Rhodobacteraceae_Seohaeicola                     -          LKAP-TSAKG2_A05_047_2018_2 -               49     957      20     978      13     985    1443    +    8.8e-204  677.6  18.6  -
Corynebacteriaceae_Corynebacterium               -          LKAP-TSAKG2_A05_047_2018_2 -               28     976      20     978      12     987    1462    +      1e-203  677.2  18.7  -
Rhodobacteraceae_Sagittula                       -          LKAP-TSAKG2_A05_047_2018_2 -               54     908      62     963      40     983    1376    +      1e-203  677.4  19.3  -
Cystobacteraceae_Cystobacter                     -          LKAP-TSAKG2_A05_047_2018_2 -               29    1009      21     985      15     986    1491    +    1.3e-203  676.9  18.5  -
Cystobacteraceae_Melittangium                    -          LKAP-TSAKG2_A05_047_2018_2 -               46    1028      21     985      15     986    1522    +    1.8e-203  676.5  18.4  -
Alteromonadales_Motilimonas                      -          LKAP-TSAKG2_A05_047_2018_2 -               28    1002      20     986       9     987    1467    +    1.9e-203  676.1  18.5  -
Helicobacteraceae_Sulfurimonas                   -          LKAP-TSAKG2_A05_047_2018_2 -               36     987      20     986      14     987    1452    +    1.9e-203  676.5  18.9  -
Paenibacillaceae_Brevibacillus                   -          LKAP-TSAKG2_A05_047_2018_2 -               28     963      21     955      14     975    1486    +    2.1e-203  676.3  18.5  -
Gammaproteobacteria_Plesiomonas                  -          LKAP-TSAKG2_A05_047_2018_2 -               47    1020      20     986       9     987    1499    +    2.1e-203  676.0  18.5  -
Nevskiaceae_Sinimarinibacterium                  -          LKAP-TSAKG2_A05_047_2018_2 -               49    1006      21     985      11     987    1493    +    2.4e-203  676.0  18.8  -
Rhodanobacteraceae_Aquimonas                     -          LKAP-TSAKG2_A05_047_2018_2 -               19     989      20     987      11     987    1433    +    2.6e-203  675.9  18.4  -
Desulfohalobiaceae_Desulfonatronospira           -          LKAP-TSAKG2_A05_047_2018_2 -              267    1104     153     986     142     987    1528    +    3.2e-203  675.6  16.1  -
Desulfobulbaceae_Desulfotalea                    -          LKAP-TSAKG2_A05_047_2018_2 -               42     986      20     955      13     979    1486    +    3.6e-203  675.4  17.9  -
Gammaproteobacteria_Arsukibacterium              -          LKAP-TSAKG2_A05_047_2018_2 -               41    1010      20     987       9     987    1479    +    3.8e-203  675.1  18.4  -
Rhodobacteraceae_Pacificibacter                  -          LKAP-TSAKG2_A05_047_2018_2 -               35     927      20     959      14     976    1443    +    4.2e-203  675.3  18.5  -
Ectothiorhodospiraceae_Halofilum                 -          LKAP-TSAKG2_A05_047_2018_2 -               28     999      20     986      11     987    1463    +    4.6e-203  674.8  18.7  -
Ectothiorhodospiraceae_Thiorhodospira            -          LKAP-TSAKG2_A05_047_2018_2 -               44    1007      20     986      10     987    1365    +    5.1e-203  674.7  18.8  -
Alcaligenaceae_Eoetvoesia                        -          LKAP-TSAKG2_A05_047_2018_2 -               27     993      19     984       8     986    1453    +    5.6e-203  674.7  18.7  -
Rhodobacteraceae_Puniceibacterium                -          LKAP-TSAKG2_A05_047_2018_2 -               48     952      20     974       9     983    1427    +      6e-203  674.8  18.5  -
Acidiferrobacteraceae_Sulfurifustis              -          LKAP-TSAKG2_A05_047_2018_2 -               63     993      62     986      40     987    1454    +    8.7e-203  674.1  18.2  -
Methylococcaceae_Methylohalobius                 -          LKAP-TSAKG2_A05_047_2018_2 -               28    1000      20     987       9     987    1462    +    1.1e-202  673.7  18.5  -
Rhodobacteraceae_Maribius                        -          LKAP-TSAKG2_A05_047_2018_2 -               36     916      21     955      15     975    1407    +    1.1e-202  674.2  18.5  -
Algiphilaceae_Algiphilus                         -          LKAP-TSAKG2_A05_047_2018_2 -               48    1015      20     986      10     987    1501    +    1.3e-202  673.2  18.5  -
Alcaligenaceae_Verticiella                       -          LKAP-TSAKG2_A05_047_2018_2 -               28     994      19     984       8     986    1454    +    1.5e-202  673.3  18.7  -
Hyphomonadaceae_Oceanicaulis                     -          LKAP-TSAKG2_A05_047_2018_2 -               25     907      21     955      13     973    1424    +    1.5e-202  673.6  18.3  -
Enterobacteriaceae_Phytobacter                   -          LKAP-TSAKG2_A05_047_2018_2 -               33    1006      20     987       9     987    1440    +    1.8e-202  672.9  18.5  -
Lysobacteraceae_Panacagrimonas                   -          LKAP-TSAKG2_A05_047_2018_2 -               38     998      20     987      11     987    1477    +      2e-202  673.0  18.8  -
Rhodobacteraceae_Roseinatronobacter              -          LKAP-TSAKG2_A05_047_2018_2 -               55     936      21     954      14     972    1450    +    2.2e-202  672.9  17.7  -
Thermoanaerobacteraceae_Thermoanaerobacter       -          LKAP-TSAKG2_A05_047_2018_2 -               44     968      20     954      14     974    1525    +    2.3e-202  672.4  19.3  -
Budviciaceae_Pragia                              -          LKAP-TSAKG2_A05_047_2018_2 -               23     997      20     986       9     987    1485    +    2.4e-202  672.5  18.6  -
Syntrophobacteraceae_Syntrophobacter             -          LKAP-TSAKG2_A05_047_2018_2 -               28     986      20     955      13     974    1504    +      3e-202  672.7  18.2  -
Campylobacteraceae_Sulfurospirillum              -          LKAP-TSAKG2_A05_047_2018_2 -               28     970      20     984      12     986    1431    +    3.4e-202  672.4  18.2  -
Rhodanobacteraceae_Pseudofulvimonas              -          LKAP-TSAKG2_A05_047_2018_2 -               33     968      59     987      38     987    1386    +    3.8e-202  671.8  18.4  -
Burkholderiales_Thiobacter                       -          LKAP-TSAKG2_A05_047_2018_2 -               42    1009      19     985       8     987    1452    +    4.1e-202  672.0  19.0  -
Rhodobacteraceae_Mameliella                      -          LKAP-TSAKG2_A05_047_2018_2 -               61     919      62     962      41     982    1380    +    4.2e-202  672.1  19.3  -
Desulfohalobiaceae_Desulfonauticus               -          LKAP-TSAKG2_A05_047_2018_2 -               49    1046      21     985      15     987    1567    +    4.7e-202  671.9  18.2  -
Hyphomonadaceae_Henriciella                      -          LKAP-TSAKG2_A05_047_2018_2 -               26     902      44     954      23     974    1390    +    6.3e-202  671.7  18.2  -
Hyphomicrobiaceae_Blastochloris                  -          LKAP-TSAKG2_A05_047_2018_2 -               27     911      19     955      11     975    1427    +    6.4e-202  671.4  18.8  -
Methylococcaceae_Methyloglobulus                 -          LKAP-TSAKG2_A05_047_2018_2 -               48    1010      20     987      10     987    1493    +    6.8e-202  671.1  18.5  -
Flavobacteriaceae_Nonlabens                      -          LKAP-TSAKG2_A05_047_2018_2 -               28     962      20     953      11     967    1448    +    8.5e-202  670.8  18.2  -
Campylobacteraceae_Arcobacter                    -          LKAP-TSAKG2_A05_047_2018_2 -               17     965      20     982      12     986    1411    +    8.9e-202  671.0  18.2  -
Enterobacteriaceae_Yokenella                     -          LKAP-TSAKG2_A05_047_2018_2 -               36    1008      20     986       9     987    1434    +    9.3e-202  670.6  18.4  -
Pseudomonadaceae_Permianibacter                  -          LKAP-TSAKG2_A05_047_2018_2 -               19     973      25     987      12     987    1423    +    1.1e-201  670.3  18.1  -
Chromobacteriaceae_Laribacter                    -          LKAP-TSAKG2_A05_047_2018_2 -               27     992      19     983       8     986    1459    +    1.6e-201  669.9  18.5  -
Myxococcaceae_Corallococcus                      -          LKAP-TSAKG2_A05_047_2018_2 -               43    1025      21     985      15     986    1519    +    1.6e-201  669.9  18.4  -
Bradyrhizobiaceae_Nitrobacter                    -          LKAP-TSAKG2_A05_047_2018_2 -               42     949      21     974      14     985    1466    +    1.8e-201  669.9  18.2  -
Rhodobacteraceae_Citreicella                     -          LKAP-TSAKG2_A05_047_2018_2 -               29     931      21     975      12     985    1384    +    1.8e-201  669.9  18.2  -
Acidiferrobacteraceae_Sulfuricaulis              -          LKAP-TSAKG2_A05_047_2018_2 -               63     991      62     985      40     987    1453    +    1.9e-201  669.6  18.6  -
Chromatiaceae_Thioalkalicoccus                   -          LKAP-TSAKG2_A05_047_2018_2 -                3     932      66     987      64     987    1325    +    1.9e-201  669.6  17.9  -
Desulfobacteraceae_Desulfatibacillum             -          LKAP-TSAKG2_A05_047_2018_2 -               48    1007      20     956      10     976    1525    +      2e-201  669.6  18.2  -
Polyangiaceae_Chondromyces                       -          LKAP-TSAKG2_A05_047_2018_2 -               38    1000      20     965      11     978    1534    +    2.1e-201  669.7  18.1  -
Hafniaceae_Obesumbacterium                       -          LKAP-TSAKG2_A05_047_2018_2 -               22     997      20     987       9     987    1490    +    2.2e-201  669.2  18.6  -
Succinivibrionaceae_Ruminobacter                 -          LKAP-TSAKG2_A05_047_2018_2 -               55     994      20     958       9     979    1539    +    2.2e-201  669.4  19.0  -
Desulfohalobiaceae_Desulfothermus                -          LKAP-TSAKG2_A05_047_2018_2 -               25    1010      21     983      15     987    1492    +    2.7e-201  669.4  18.3  -
Peptococcaceae_Desulfitobacterium                -          LKAP-TSAKG2_A05_047_2018_2 -               29    1034      21     985      14     987    1521    +      3e-201  668.7  18.4  -
Helicobacteraceae_Sulfurovum                     -          LKAP-TSAKG2_A05_047_2018_2 -                3     949      24     986      22     987    1378    +    3.9e-201  668.9  18.6  -
Chromobacteriaceae_Leeia                         -          LKAP-TSAKG2_A05_047_2018_2 -                4     970      21     984      18     986    1416    +    4.3e-201  668.5  19.5  -
Lysobacteraceae_Rehaibacterium                   -          LKAP-TSAKG2_A05_047_2018_2 -               57    1026      20     986       9     987    1548    +    4.3e-201  668.4  18.7  -
Piscirickettsiaceae_Galenea                      -          LKAP-TSAKG2_A05_047_2018_2 -               35    1014      20     986       9     987    1449    +    4.3e-201  668.4  18.5  -
Burkholderiaceae_Lautropia                       -          LKAP-TSAKG2_A05_047_2018_2 -               47    1013      19     984       8     986    1519    +    4.7e-201  668.4  18.7  -
Rhodobacteraceae_Leisingera                      -          LKAP-TSAKG2_A05_047_2018_2 -               35     937      21     973      14     986    1409    +    5.5e-201  668.4  18.3  -
Rhodobacteraceae_Pelagicola                      -          LKAP-TSAKG2_A05_047_2018_2 -               48     937      20     961      13     981    1412    +    6.8e-201  668.0  18.2  -
Peptococcaceae_Desulfosporosinus                 -          LKAP-TSAKG2_A05_047_2018_2 -               34    1028      20     985      13     987    1523    +    9.6e-201  667.4  18.3  -
Rhodobacteraceae_Thalassococcus                  -          LKAP-TSAKG2_A05_047_2018_2 -               29     924      21     962      14     982    1419    +      1e-200  667.4  17.9  -
Sulfuricellaceae_Sulfuricella                    -          LKAP-TSAKG2_A05_047_2018_2 -               27     990      19     975       8     986    1464    +    1.1e-200  667.1  18.7  -
Alteromonadales_Aestuariicella                   -          LKAP-TSAKG2_A05_047_2018_2 -               24     922      64     958      45     983    1400    +    1.3e-200  666.7  18.7  -
Chromatiaceae_Nitrosococcus                      -          LKAP-TSAKG2_A05_047_2018_2 -               48    1025      20     987      10     987    1491    +    1.6e-200  666.7  18.5  -
Lachnospiraceae_Herbinix                         -          LKAP-TSAKG2_A05_047_2018_2 -               49     989      22     955      11     966    1523    +    1.8e-200  666.5  18.6  -
Cystobacteraceae_Stigmatella                     -          LKAP-TSAKG2_A05_047_2018_2 -               28    1009      20     985      14     986    1502    +    2.2e-200  666.2  18.3  -
Rhodobacteraceae_Rhodobaca                       -          LKAP-TSAKG2_A05_047_2018_2 -               49     938      21     963      14     977    1459    +    2.3e-200  666.3  17.5  -
Ectothiorhodospiraceae_Inmirania                 -          LKAP-TSAKG2_A05_047_2018_2 -               47    1027      20     987      11     987    1513    +    2.4e-200  666.0  18.3  -
Peptoniphilaceae_Peptoniphilus                   -          LKAP-TSAKG2_A05_047_2018_2 -                1     926      21     955      21     975    1433    +    2.5e-200  666.3  19.3  -
Desulfobacteraceae_Desulfoluna                   -          LKAP-TSAKG2_A05_047_2018_2 -               49    1007      21     956      14     976    1552    +    3.4e-200  665.6  18.1  -
Halothiobacillaceae_Thioalkalibacter             -          LKAP-TSAKG2_A05_047_2018_2 -               45    1007      20     975      10     987    1486    +    4.5e-200  664.9  18.3  -
Neisseriaceae_Crenobacter                        -          LKAP-TSAKG2_A05_047_2018_2 -               57    1023      19     984       8     986    1557    +    5.3e-200  665.0  18.8  -
Neisseriaceae_Snodgrassella                      -          LKAP-TSAKG2_A05_047_2018_2 -               59    1032      19     986       8     987    1547    +    5.8e-200  664.6  18.4  -
Bacillaceae_Caldalkalibacillus                   -          LKAP-TSAKG2_A05_047_2018_2 -                7     998      21     975      16     984    1488    +    6.2e-200  664.8  18.8  -
Nocardiaceae_Rhodococcus                         -          LKAP-TSAKG2_A05_047_2018_2 -               28     970      20     978       9     986    1465    +    7.3e-200  664.7  19.7  -
Planococcaceae_Sporosarcina                      -          LKAP-TSAKG2_A05_047_2018_2 -               28     977      20     956      14     976    1504    +      8e-200  664.4  18.0  -
Desulfuromonadaceae_Desulfuromusa                -          LKAP-TSAKG2_A05_047_2018_2 -               48     984      21     964      15     974    1473    +      8e-200  664.3  18.8  -
Chromobacteriaceae_Chitiniphilus                 -          LKAP-TSAKG2_A05_047_2018_2 -               46    1014      19     986       8     987    1494    +    8.2e-200  664.4  18.2  -
Pseudonocardiaceae_Saccharothrix                 -          LKAP-TSAKG2_A05_047_2018_2 -               47     987      20     978      12     985    1459    +    1.1e-199  663.9  19.5  -
Nocardiaceae_Nocardia                            -          LKAP-TSAKG2_A05_047_2018_2 -               28     969      20     978      12     985    1474    +    1.1e-199  664.0  19.4  -
Deltaproteobacteria_Deferrisoma                  -          LKAP-TSAKG2_A05_047_2018_2 -               17     913      63     955      52     975    1322    +    1.2e-199  663.9  18.4  -
Nocardioidaceae_Nocardioides                     -          LKAP-TSAKG2_A05_047_2018_2 -               28     973      20     979      10     987    1449    +    1.3e-199  663.9  19.0  -
Alcaligenaceae_Paralcaligenes                    -          LKAP-TSAKG2_A05_047_2018_2 -               37    1013      19     984       8     986    1441    +    1.4e-199  663.7  18.7  -
Bacillaceae_Lysinibacillus                       -          LKAP-TSAKG2_A05_047_2018_2 -               28     980      20     955       8     976    1476    +    1.4e-199  663.5  18.3  -
Bacillaceae_Virgibacillus                        -          LKAP-TSAKG2_A05_047_2018_2 -               29    1025      21     984      13     987    1519    +    1.8e-199  663.4  18.3  -
Rhodobacteraceae_Sedimentitalea                  -          LKAP-TSAKG2_A05_047_2018_2 -               47     947      20     972      14     982    1429    +    1.9e-199  663.2  18.3  -
Myxococcaceae_Myxococcus                         -          LKAP-TSAKG2_A05_047_2018_2 -               29    1011      21     985      15     986    1493    +      2e-199  663.0  18.3  -
Cystobacteraceae_Vitiosangium                    -          LKAP-TSAKG2_A05_047_2018_2 -               47    1027      21     985      15     986    1528    +    2.1e-199  663.0  18.4  -
Desulfurellaceae_Hippea                          -          LKAP-TSAKG2_A05_047_2018_2 -               35     991      21     957      15     978    1509    +    2.4e-199  662.4  19.0  -
Desulfobacteraceae_Desulfobotulus                -          LKAP-TSAKG2_A05_047_2018_2 -               25     981      20     954      13     975    1506    +    2.5e-199  662.8  18.2  -
Aerococcaceae_Aerococcus                         -          LKAP-TSAKG2_A05_047_2018_2 -               19     971      20     958      10     978    1461    +    2.7e-199  662.6  18.1  -
Calditrichaeota_Caldithrix                       -          LKAP-TSAKG2_A05_047_2018_2 -               36     986      21     955      14     975    1504    +    2.8e-199  662.7  18.5  -
Rhodospirillaceae_Desertibacter                  -          LKAP-TSAKG2_A05_047_2018_2 -                2     885      22     955      21     976    1410    +    2.9e-199  663.1  18.3  -
Alcaligenaceae_Paracandidimonas                  -          LKAP-TSAKG2_A05_047_2018_2 -               34     964      59     984      37     986    1428    +    3.2e-199  662.3  18.8  -
Planococcaceae_Jeotgalibacillus                  -          LKAP-TSAKG2_A05_047_2018_2 -               28     983      20     960      11     980    1507    +    3.4e-199  662.2  18.1  -
Clostridiaceae_Butyricicoccus                    -          LKAP-TSAKG2_A05_047_2018_2 -               48    1006      21     974      15     986    1482    +    3.6e-199  662.2  18.4  -
Bacillaceae_Geobacillus                          -          LKAP-TSAKG2_A05_047_2018_2 -               42     994      20     955      14     973    1527    +    3.9e-199  662.2  18.3  -
Clostridiales_Blautia                            -          LKAP-TSAKG2_A05_047_2018_2 -               26     956      20     955      10     975    1453    +      4e-199  662.0  18.9  -
Desulfovibrionaceae_Desulfocurvus                -          LKAP-TSAKG2_A05_047_2018_2 -               48    1027      20     985      14     987    1532    +    4.3e-199  662.2  18.6  -
Alicyclobacillaceae_Alicyclobacillus             -          LKAP-TSAKG2_A05_047_2018_2 -               48    1005      20     975      15     986    1509    +    5.2e-199  662.0  19.0  -
Lachnospiraceae_Roseburia                        -          LKAP-TSAKG2_A05_047_2018_2 -               42     975      21     957      14     976    1470    +    5.5e-199  661.5  18.6  -
Lachnospiraceae_Oribacterium                     -          LKAP-TSAKG2_A05_047_2018_2 -               30     919      51     953      34     973    1412    +    7.7e-199  661.3  19.2  -
Desulfobacteraceae_Desulfobacula                 -          LKAP-TSAKG2_A05_047_2018_2 -               48    1039      20     987      13     987    1522    +    8.8e-199  661.1  18.5  -
